Wavelet Approximate Entropy,Variance of Vertex to Vertex Slope,Wavelet Detailed Energy,Hjorth_Activity,FFT Beta MaxPower,1st Difference Max,FFT Alpha MaxPower,Wavelet Approximate Std Deviation,FFT Theta MaxPower,Coeffiecient of Variation,Label
6893.609447,68.54459459,2114.934797,291.0399873,3.439382591,31.9413365,8.783275461,14.32924476,11.38537594,0.003429888,2
4428.520512,52.87147478,1581.345866,256.9162964,6.167341431,21.94140621,13.53768474,11.88226318,11.77856897,0.003091665,2
4556.454691,60.20700418,1623.930568,334.1988257,6.189098563,21.42857143,14.18987947,14.89004489,12.63270434,0.003607309,2
5064.437464,57.37879478,1757.252318,309.2594195,4.704846821,21.24536143,6.160929664,13.10896457,12.7577651,0.003589878,2
4782.433596,55.6910382,1711.007713,266.0753618,4.386519791,19.926723,6.957364954,11.91012475,14.28953938,0.003309018,2
5015.881847,49.64031311,1783.030228,413.7891476,2.908539427,19.34057614,4.878271455,9.687224838,16.06284144,0.003620567,2
5033.086836,48.34596326,1796.354124,436.3740701,3.044180481,19.12091936,3.130630517,9.578043078,13.15218544,0.003756892,2
5986.219252,47.11561733,2030.854492,411.2466621,4.027225612,20.84249443,3.260980908,10.15904367,21.04174424,0.00357883,2
5931.674245,49.85705565,2002.824254,216.3731703,4.301378227,20.73263107,4.498794752,11.81059503,15.53240011,0.003033813,2
5708.129478,52.85861331,1946.960689,187.6709577,2.574432334,21.06232557,6.577519003,15.10863647,11.07047148,0.002949091,2
4845.383838,54.43263373,1736.711591,211.6084701,3.010848782,21.24546607,6.817389587,14.73678745,20.09848626,0.003001191,2
5443.944329,59.70708172,1905.982429,330.2025339,3.378057873,22.89386864,4.737596277,14.27139865,15.77490213,0.003632039,2
6371.401194,56.27556661,2124.479991,333.7602054,3.918635106,22.41765493,10.1079877,9.265383263,12.18121804,0.003554589,2
6282.37052,63.40097579,2100.282953,440.5618532,3.424848742,24.24914536,9.336494723,10.61437158,12.58579674,0.004251476,2
5872.352715,65.50770152,1981.364013,342.8599839,3.528965254,24.06600507,4.116000994,13.19884808,29.39631858,0.003796299,2
5449.168955,76.41093071,1855.048871,361.4272616,6.243121318,24.50554536,7.814254044,15.51310784,29.09697704,0.003772212,2
5576.333785,81.97273114,1898.216176,431.3244032,8.640035696,28.93772671,12.42023343,13.36591433,17.95244241,0.004024061,2
5081.510274,74.00080989,1796.087171,357.6151551,6.970698744,28.38827086,13.74188358,12.38219648,13.38664472,0.003783419,2
5329.845664,72.91299357,1848.247415,533.8653601,3.72499929,28.93765721,5.975791263,14.29355312,15.19330214,0.004629157,2
5949.673758,68.6177621,2015.387389,576.730601,3.916927628,23.73629343,7.868007223,13.03002059,30.09048228,0.00488374,2
5542.986381,69.82517238,1886.350093,732.1909695,3.94423825,24.06588329,10.78108957,13.9091141,30.59552994,0.005396863,2
4711.397375,59.1934874,1689.28273,646.9105745,3.98535066,24.065918,8.351016417,11.94067121,12.26420612,0.005086795,2
4265.500737,49.02927635,1554.313117,326.0092277,3.011824709,23.40656393,5.471282393,11.67045627,9.870828984,0.003710992,2
4968.040583,50.14445122,1743.743223,188.0991724,1.771909366,22.01473557,4.330841915,15.87141247,10.17016468,0.002877632,2
5417.890445,53.79607201,1873.595869,168.3858249,2.952251263,22.564122,4.674948143,14.36738392,11.74458516,0.002753402,2
5156.053709,55.42816461,1794.397958,246.3029213,3.201004136,22.45425871,5.248696669,12.88512922,12.68583926,0.003271761,2
5266.44588,58.49011637,1833.998757,279.2407025,5.038129959,25.64095629,8.822076678,8.825349805,13.78762539,0.003301449,2
4354.605549,56.2965001,1584.64404,240.5665277,4.916604583,24.90846486,6.229310287,5.809587258,20.0142827,0.002998484,2
4347.566765,55.91178539,1599.048984,232.7683688,4.464219025,25.20146857,2.426463722,6.605001527,15.2567689,0.002843069,2
4777.101002,47.76134447,1708.167988,155.9014534,3.588879163,20.54945614,3.929286868,11.75934445,6.436550378,0.002544478,2
5932.501804,47.98958131,1996.681974,155.4594188,1.869500205,20.58614686,4.47946495,13.68894619,8.1348818,0.002635539,2
6654.390191,45.34570373,2176.469634,164.0565545,1.726636131,20.11000271,5.146165074,17.93385477,8.951249553,0.002762922,2
6635.176363,50.56878554,2180.291084,290.6000375,3.606390043,20.25641736,7.41322698,21.507963,17.06895153,0.003367644,2
5918.406351,94.47199081,2027.771442,404.7084448,7.527921568,29.92679264,10.13707124,14.42380446,24.70613534,0.00386524,2
5332.496922,97.12715114,1869.89132,403.2608701,7.431460471,29.67037529,9.54565194,18.14959836,16.1707431,0.003795191,2
5111.81445,96.24100303,1805.90395,257.5172816,4.664750356,29.81685964,4.07410606,17.29725923,13.62105965,0.003128989,2
4960.633844,52.6912169,1750.82169,392.4405641,3.775307632,21.72157493,5.635404827,17.47727622,16.4642995,0.003671754,2
4591.235063,52.74489665,1660.823371,542.1000379,3.854997387,21.53846957,4.642000632,15.75232291,15.10492535,0.004354905,2
4846.500659,48.45931761,1742.979137,510.211668,3.152513802,19.74368721,4.611592392,14.05322934,13.75459502,0.004150169,2
5097.58991,56.68074124,1807.773387,373.8424956,3.920282231,23.29673543,4.749396555,8.704963868,16.23704818,0.003767551,2
5593.162147,58.40113125,1937.05612,307.9004178,4.415510536,23.29673543,5.083968457,11.82255986,10.20051104,0.003605158,2
5162.032049,61.22715881,1801.201152,287.4110195,4.119253012,23.99267586,5.126671912,16.67002968,20.13467816,0.003506335,2
5131.361377,53.25664934,1808.414992,306.2766536,6.152697018,22.23444486,5.518192614,15.98053281,16.99344421,0.003450394,2
4780.38756,56.46353616,1727.597726,275.88565,7.71839942,22.19771921,6.847210893,15.06955742,10.79521034,0.003117042,2
4740.31894,55.06726453,1731.71827,274.9291732,4.240311459,19.78009907,5.540032091,11.6478731,18.58158105,0.003114543,2
5074.576302,63.91646936,1813.090014,212.4847956,3.078605043,22.60062079,4.935746217,8.196426171,36.72233246,0.002865142,2
5184.361535,61.48419545,1828.709715,229.322839,4.687882908,23.2233885,5.732470145,8.834239644,24.09675677,0.002993431,2
5236.578017,69.77066075,1840.633502,248.9112154,5.062908102,23.88281243,7.129017678,10.52542734,10.19747709,0.003126082,2
5310.233834,63.96882725,1864.501014,204.4783062,5.037856702,21.868199,5.693370445,12.96528214,19.41487126,0.002931381,2
6172.491796,63.28556541,2107.493207,255.9463076,3.967406103,22.27110086,8.407262435,14.72466756,21.53249841,0.003287187,2
7915.999376,59.85523573,2491.764307,292.7170127,5.846943403,22.60076043,6.734841219,16.68143918,17.04870507,0.003521573,2
8414.542722,66.04467378,2598.48243,305.235508,5.951603297,22.85717779,7.871801065,14.89407921,9.264186615,0.003541153,2
8309.461282,68.86704809,2557.232511,273.8286877,4.055730949,22.96700629,9.948855404,9.683897326,19.3373443,0.003317548,2
6928.855508,72.18723843,2267.348384,255.5569878,5.495243713,22.30758236,9.017009175,10.91218446,22.21396867,0.003201193,2
6601.499925,66.22203586,2191.829242,208.3322569,5.201480589,21.9046805,6.868123187,11.12928417,18.24166968,0.002944402,2
6247.312179,65.28661557,2113.530455,229.5262404,4.319439317,22.67393271,3.509394591,12.79851563,8.145290048,0.003136725,2
6280.213647,60.26535705,2127.29226,307.9853395,3.189201146,22.45417121,4.284994593,14.26814561,14.35320807,0.003669255,2
5986.488718,63.03242311,2047.044775,335.9598056,3.455676078,23.66298129,5.962622612,11.1873289,17.46346464,0.003776845,2
6582.043958,59.53043541,2189.10325,406.1744162,4.168175483,21.94144114,4.773585328,14.52817489,13.71593027,0.004172717,2
6797.680306,57.55701556,2222.391264,272.6493401,4.976226975,21.83147307,4.118709932,13.2377238,9.047844234,0.003462658,2
6969.837991,60.21909083,2273.314555,253.3743635,3.84948434,20.58604221,4.18236573,7.360737323,6.675517884,0.003250751,2
6609.928067,60.45454633,2182.254424,360.0017221,4.1781945,21.09884214,5.662492954,6.021105635,8.881321229,0.0036645,2
6574.380897,60.19897836,2208.211119,568.0957694,3.198285173,21.24536136,4.526798216,8.754395735,8.862111302,0.004737003,2
6559.695012,63.40288172,2192.16148,587.4745809,3.795185727,25.86083979,6.54513801,9.456531506,11.44451364,0.004946206,2
6596.826214,63.05963521,2184.191235,316.7010349,4.367568788,25.42131693,8.513024942,9.213265956,12.18726783,0.003664717,2
6594.057645,63.57037071,2162.573318,296.7645884,3.842339857,25.67769957,7.44080052,9.46029818,11.10384457,0.003593909,2
6504.81242,57.9497483,2156.91051,397.555317,3.274001221,23.077009,4.442236251,8.033667618,10.11005056,0.004346018,2
6839.352279,58.21112027,2257.025528,420.4115885,3.68212585,21.64833286,4.764461617,7.683632413,9.980749559,0.004493746,2
6921.563943,66.00618634,2273.394137,473.1837185,4.114200612,25.09155264,8.245728043,7.703016293,10.54648311,0.004503832,2
6720.34353,68.8644217,2239.596185,494.5196892,4.448376468,26.66664336,11.64436866,12.47734168,15.14275254,0.004715998,2
6997.205955,70.20870498,2327.038087,512.6346524,5.823841832,27.4725515,10.15541883,13.21311561,26.76496336,0.004703797,2
5957.658561,61.77552076,2053.034107,478.1178413,3.599103411,25.01834536,8.536770736,19.12494259,23.96360093,0.004719179,2
6131.034974,58.89395198,2080.481393,470.9838686,3.50161769,23.99264086,7.68611397,16.31099227,13.97208456,0.004482734,2
5868.295282,57.25680944,1984.441522,282.895135,3.178934222,23.77284464,8.43127572,14.00205384,8.424003715,0.003569667,2
7093.535734,57.55680806,2286.298388,295.6669428,3.019154729,23.26014936,4.424032745,7.360390516,7.165168395,0.003620709,2
7080.72767,54.97854505,2272.559871,254.3649065,3.043050812,22.38096386,3.333598659,8.273736594,9.88733408,0.003338989,2
6314.227447,55.52062236,2093.46943,287.1833518,3.049982323,22.93045471,6.412986509,8.931361527,19.07114948,0.003416381,2
6405.931241,54.96117566,2111.016016,247.8144174,3.440894452,22.67403729,6.068865324,10.59717016,17.68043046,0.003183804,2
6908.681886,51.15127409,2239.773217,244.7349699,3.6108568,21.13556786,4.241035264,12.20690968,13.63546793,0.003193736,2
6983.158442,47.70650708,2246.603854,223.4670574,2.389818441,21.09898164,6.790375842,17.60429319,10.12104437,0.003101654,2
7432.241191,48.4404751,2364.872367,324.4253604,2.239966177,19.377337,9.440727335,17.26595812,4.495665191,0.003622418,2
6717.816444,48.97176163,2212.775673,251.2170344,3.289030919,20.03669093,8.295535544,6.924960143,6.269598036,0.003064289,2
6722.535519,70.73731115,2219.751929,300.2359038,5.35652189,23.88282993,4.650709632,6.370233926,10.29457502,0.003231511,2
6912.53667,70.43693684,2270.395213,307.9437662,6.750036735,24.46897671,6.591505094,24.66147748,15.60420584,0.003503381,2
8665.697138,76.50257211,2701.43949,323.0994019,4.56849698,27.54577629,8.963073518,25.15130093,15.396651,0.003679023,2
8191.778571,69.26349055,2576.096931,480.9337776,4.738644447,27.47244686,10.82365799,22.40126179,20.83358568,0.004511913,2
7197.767069,72.17517884,2322.4264,543.9309098,5.921061313,27.58237986,11.53536048,16.49387957,19.2184561,0.004897021,2
5629.574738,69.9951806,1906.184557,356.4287662,5.85276469,26.5933665,7.416769936,7.402113697,18.20219824,0.003894858,2
6496.7634,68.35411912,2137.049591,331.3258216,4.983670363,25.38459129,9.402532973,7.319674634,18.62040498,0.003645825,2
6039.178964,73.14131968,2015.445588,314.3853006,6.213383857,25.53111064,11.7371782,6.264979887,21.38632398,0.003495448,2
6102.796176,74.07469415,2067.981976,274.3661282,8.706124651,25.4212125,12.34381995,17.14441257,29.39826408,0.003251594,2
5846.194825,68.85645554,2031.595186,264.0559133,5.758889835,25.71425093,7.162885527,19.68524401,25.06730261,0.003257484,2
6907.755035,75.13802092,2248.647977,425.3424926,4.419362867,28.4615305,7.464461412,23.88631382,18.31027926,0.00410733,2
6364.871482,165.4449871,2107.54504,543.0579802,9.891156364,34.2124895,18.04354813,18.97839032,40.80174151,0.004620981,2
4839.85516,212.1155926,1715.158691,652.8388528,16.70219331,34.87179129,16.52058695,16.56193557,40.85445521,0.004858729,2
4039.367109,195.0477197,1536.070286,800.0365252,20.11430324,33.58970421,16.6455128,14.3990505,40.83183546,0.005490925,2
4734.002636,125.4920652,1706.07656,666.8737292,9.278540879,32.27110086,11.62905667,12.97288734,26.28794486,0.005062775,2
5607.625399,72.77904009,1942.12794,426.4397346,4.621986243,23.22349336,8.382770684,11.88519455,9.489242914,0.004211543,2
6922.097696,60.30146657,2266.788096,263.2384569,3.984762179,23.29671807,7.696735753,14.46387918,7.917674933,0.003429279,2
7769.829327,54.00394801,2495.362625,216.3555611,3.115284827,20.91580636,3.806581458,12.26689132,9.628510361,0.003019241,2
7541.380552,47.68582478,2421.322819,240.3430721,2.420029372,19.45061379,3.359538975,9.187194672,12.16184349,0.003199768,2
6894.93226,55.46284824,2282.167665,299.7145599,2.332024016,21.13553293,3.113342876,14.08439104,11.67905748,0.003602036,2
6081.834906,71.76118231,2072.105173,556.9585946,10.50002034,23.479841,8.507003594,13.26242712,24.74966452,0.004704723,2
6974.516788,80.59656836,2293.250186,613.4409198,15.06867511,25.27472793,12.42729845,12.34759933,26.23965913,0.004908767,2
6534.844204,75.18538484,2176.289076,801.1116248,7.341934464,25.49448936,7.369634793,8.081738444,16.20721513,0.005589329,2
6556.969597,58.72632061,2178.007197,419.5168142,3.569532611,25.42121229,5.019844588,9.559353632,12.64339489,0.004207175,2
6149.515819,55.08471643,2092.952367,262.2961065,2.840439871,23.11362986,4.654813626,10.89146848,11.04606404,0.003377126,2
6854.759907,55.9017723,2238.061043,276.411462,2.587396981,23.22352814,5.054932959,12.58288024,10.24395215,0.00344301,2
6780.861047,57.36298625,2223.465692,412.2947173,3.06046004,23.26021893,3.581927757,11.94595269,10.95650325,0.004096339,2
6380.00087,51.6220665,2115.8887,215.447865,3.184419898,21.17211921,4.29094827,10.23845744,11.12966376,0.00305591,2
6100.117813,50.07845416,2080.931117,180.9365288,2.594277329,21.28201721,4.226783164,9.652835962,11.57514021,0.002811019,2
7467.955469,49.43359057,2408.824994,226.4932364,2.381163306,19.59702843,4.305852745,10.01298505,11.86064749,0.003157392,2
7195.119471,49.15314558,2338.329196,325.7656281,2.57168442,20.43955771,3.772965465,9.655701002,13.00141406,0.003710689,2
7813.443253,48.34422728,2485.484568,541.6898507,2.262822903,19.56047714,4.377947368,10.71143449,10.92583669,0.004612916,2
6608.774865,49.46659551,2193.832427,476.1512268,2.359325178,19.63371929,4.601146478,9.55024621,8.737499117,0.004337847,2
6465.308027,57.77458626,2171.047445,359.3242423,2.770328513,24.32233543,3.49014832,11.88904762,10.07582954,0.003803693,2
6145.89989,64.18002113,2102.820534,209.9849827,4.272203002,24.43223357,4.175214835,13.12995549,13.69865626,0.003002864,2
6343.154117,80.24796122,2165.000034,224.1514733,4.596099891,25.86077021,5.363041505,14.38337458,13.79321879,0.002949868,2
8371.296536,75.32776688,2590.551196,236.1975537,4.413300078,29.01102121,4.914783429,12.54110142,7.648258812,0.003132705,2
8744.665197,76.70287195,2661.830969,187.7865918,2.776459238,29.30405971,6.103825367,6.179663501,9.982588137,0.002816355,2
10114.29606,79.63521946,3000.778228,228.1768084,3.164363213,31.7948695,6.013752126,9.570772993,17.48389361,0.003051776,2
11144.08012,89.66888494,3270.921331,351.9200887,7.542540935,30.62275043,8.488853178,9.60920727,15.68869225,0.003858852,2
11530.40568,105.4763667,3409.969029,286.3940331,6.209889509,30.6960275,10.1478687,9.178116524,14.4123722,0.003494981,2
11233.85982,101.1981089,3322.198074,312.970133,6.163036839,28.13190571,13.56909582,8.610641313,10.21992359,0.003534546,2
9911.687253,93.99559674,3047.03914,246.7126461,5.206811509,25.824149,12.15369779,12.43269032,7.628194166,0.003163167,2
10103.51159,78.11927138,3081.697708,159.2320238,3.466385993,23.4066685,4.257771977,9.580830104,4.071756138,0.002638644,2
9568.302813,73.17704456,2955.054377,246.8983436,3.977633263,21.50191836,4.237025489,8.641606134,3.787934422,0.003180886,2
9645.702832,75.23432549,2966.379275,256.0006378,5.256889191,22.63741643,5.562473594,7.571654835,14.86247304,0.003210587,2
9094.394068,76.49384694,2804.23514,234.7930819,4.834901405,22.0513045,5.176155361,7.00236023,18.84229764,0.00300364,2
11849.387,70.04919585,3314.11846,425.3909008,2.792986767,42.08785579,3.212834356,9.909114692,11.70847047,0.004150709,2
13239.20305,74.23922529,3557.193242,559.8152565,4.4527745,41.50181371,4.615195467,14.45755931,10.36924701,0.004764496,2
12604.95763,72.99479321,3414.078601,563.8180628,5.303063076,41.0988945,5.771451857,14.72942544,15.0236814,0.004817138,2
9242.648588,68.8674191,2759.311221,832.5826071,4.160746371,30.84258171,5.058338922,21.18538678,13.4441436,0.005862255,2
7019.47248,73.74086829,2326.124962,401.1347215,3.66965135,27.14294443,6.903369707,11.40017273,12.70906722,0.003948246,2
8212.557063,88.00257118,2574.050531,881.5477262,6.70349726,32.85726479,7.240115268,12.76805492,18.99982406,0.005798124,2
8276.058863,89.63608668,2572.501852,557.3453553,7.167826305,32.78398779,7.367331383,10.01579194,41.01969154,0.004657396,2
8902.725738,79.32187274,2671.138641,564.8486894,5.760057949,32.34443007,6.402007514,11.43541374,31.41031418,0.004634021,2
7224.973622,65.44190202,2299.881847,336.3445508,2.921425304,23.91953829,4.496777492,12.53945423,13.30974433,0.003633941,2
6956.448549,65.42468768,2220.476693,395.1168456,5.717685023,23.84626121,7.257473568,12.17716944,11.61017434,0.004046175,2
6462.189288,68.8688906,2144.64551,395.7815015,9.128455447,27.47263886,7.880637037,10.54941255,9.287676115,0.004081436,2
7088.280473,76.23339557,2292.742712,444.9104463,7.29057221,25.86085714,5.148399796,8.795741663,10.25939804,0.004093963,2
6808.399567,89.70395887,2234.218142,557.5627869,6.349604162,26.00741129,5.217902022,8.395767178,15.11696059,0.004576775,2
7730.104664,104.0665812,2434.001573,631.2117814,10.57329493,25.31141879,8.147019256,7.432979135,21.27583262,0.00494302,2
7424.093329,111.4129229,2368.075942,730.5620003,11.4160271,28.27849464,9.429786297,8.096340491,18.66089321,0.005335326,2
8270.708046,120.4072145,2591.273659,737.8776684,7.424271316,28.79132957,7.153038441,8.464930361,8.896724878,0.005416578,2
8429.482468,119.6809152,2624.038387,476.5825321,9.881984922,29.41395786,10.95785839,14.35940805,20.14084102,0.004409729,2
8848.879867,134.5621188,2723.330897,573.4800992,13.04010649,28.0952845,9.990832409,13.28942836,22.50006741,0.004632475,2
8572.313782,132.8697533,2612.946468,788.3645561,8.143247177,28.57149829,10.12777678,14.38252623,20.12293686,0.005292427,2
6925.49063,125.7361904,2237.028964,474.5174075,8.018113938,30.10989821,7.325156609,13.87818551,24.1467513,0.003982353,2
6337.344819,100.3848657,2139.557869,435.0111669,7.493053871,31.17218886,21.59433754,11.91557791,32.24067179,0.003958966,2
6319.41927,85.93535337,2124.651613,366.2695554,5.068196145,30.87915029,18.65220859,17.51655682,30.1846252,0.003945501,2
6655.377831,70.11541691,2202.136497,381.4560399,5.538704442,30.58616407,9.376262733,19.69252517,25.75094465,0.004090843,2
5192.48901,68.66388786,1787.502193,352.4443666,6.487640855,23.99274557,8.810329519,20.24195127,19.41902331,0.003915009,2
4825.264602,65.92190626,1717.585574,419.9417889,3.624473108,23.77291421,5.055820238,12.54507417,11.36125877,0.004108622,2
5440003.816,7469.453205,627175.3094,3376.843499,119.2861887,194.9926758,138.5849875,56.37154321,134.0603835,0.013895834,2
5561616.133,8108.016039,641634.6157,3438.130755,113.6374116,192.8937639,147.753638,57.3216486,148.6979737,0.014016453,2
6333220.624,8610.964707,722801.789,3612.947269,126.2380115,195.0622559,109.172023,56.07816999,94.71820945,0.01437839,2
6163598.49,8271.362283,700792.8228,3488.810801,150.8618897,195.2453963,106.0423346,53.6322352,116.3652692,0.01411828,2
5976054.904,7851.736022,678482.373,3567.491635,139.0008171,192.3662459,135.9253258,55.23383248,124.7985548,0.014258495,2
5718251.809,7651.522906,653912.7472,3597.066633,146.5171727,197.2711006,98.55642546,58.63225041,119.8991596,0.014300093,2
5443418.787,7607.452016,625680.5465,3671.27365,153.9884748,197.2711006,132.7338972,60.61274439,124.4042984,0.01443535,2
5655346.413,7732.637551,649317.0953,3925.159753,151.6646551,198.8718262,123.0224094,63.51295711,52.47246298,0.01494733,2
6015578.712,8257.103773,682271.2532,3761.268292,197.341792,198.0879603,115.4963926,58.3919686,88.84507521,0.014649986,2
5608018.511,7660.7931,641735.8392,3629.096613,124.2565214,198.0879603,160.5184859,60.56447517,110.5016141,0.014410718,2
5653860.671,7757.02497,645406.0831,3779.629437,221.806104,196.2271204,111.4102086,60.02116644,132.051579,0.014636723,2
4738605.614,6867.25411,552012.4415,3564.686962,169.755815,184.9378139,63.59586179,61.40226508,141.125506,0.014203739,2
5659856.132,7551.532953,646875.5507,3614.469764,120.2185806,182.1611676,55.58275856,57.39794841,120.5114611,0.014284219,2
5721350.485,7284.177197,657962.4376,3282.346547,113.7989356,182.6299526,81.97072546,53.24801287,91.95836046,0.013679632,2
6904863.934,8082.033459,782189.8933,3561.724718,142.5130948,185.4725865,103.8896085,52.92205627,58.69676642,0.014255784,2
6302112.186,8148.627146,717469.7979,3497.320061,118.5589263,204.2014509,95.83505662,56.18790635,84.62024475,0.014140859,2
6789758.687,8528.527475,764197.7127,3766.426127,132.114631,205.5933662,60.70588055,55.68457613,97.69412264,0.014647084,2
6201310.21,8452.03625,702677.8703,3721.114102,144.7400281,205.9963029,77.30055714,56.06930625,95.93733724,0.014546207,2
5962320.178,7852.170907,680828.4267,4010.498478,144.4703362,201.7216448,122.3342109,58.48689695,98.79365655,0.015110095,2
5467379.635,7311.808519,628802.1816,3891.68842,217.8714223,201.0146484,144.803207,62.95624524,149.0383724,0.014929017,2
5279765.312,7001.237826,613111.0056,3727.781898,230.9373249,196.9963728,122.3023498,60.29396635,113.244222,0.014614796,2
5386550.688,7249.440428,625132.9649,3674.229716,133.2608318,198.5934185,84.57469164,57.46156467,97.52758389,0.014492764,2
5662658.28,7959.623808,655585.7409,3581.025954,116.5780532,205.8352225,139.9175432,54.99297861,80.03969466,0.014313099,2
5671762.711,8155.269392,655686.9919,3935.861064,125.4794636,205.8352225,103.9146239,57.90135587,85.6761784,0.014962351,2
5388468.55,7707.377095,626691.3471,3753.149354,151.0626332,198.5971331,114.9620155,56.21940125,85.12503096,0.014563237,2
5433043.687,7482.891277,630793.9074,3958.754417,145.8272186,194.2417341,144.1848564,56.33865922,69.77710813,0.014935355,2
5170604.516,7295.870254,599445.7932,3732.747619,133.523338,196.4541364,172.6806329,55.44172413,71.16242844,0.014531214,2
5728452.073,7734.705562,658020.5223,3569.250426,170.3876388,198.0036271,107.0311425,57.23395159,60.05491974,0.014276608,2
5537591.483,7612.000136,637213.1266,3255.591424,146.3132413,196.9450335,105.3104854,53.98232581,58.06174289,0.013613585,2
5798745,7476.945801,667866.9966,3402.511201,140.3497515,192.4212126,97.81154359,55.85736857,51.4887394,0.01392709,2
5564284.933,7298.870685,645848.2281,3288.017435,189.9868582,191.582415,85.75007449,53.3722366,120.7664263,0.013694084,2
5786269.566,7265.02284,667877.1095,3428.92255,176.6893217,198.4432374,66.56961632,55.3557291,193.4541536,0.013993169,2
5253963.273,6976.562542,609329.0561,3361.479017,176.6037687,197.5421143,57.69433281,56.82484708,162.6971674,0.013859082,2
5672955.148,7780.066253,650814.8625,3488.097835,196.0727456,197.5421143,97.8437596,56.33177893,76.7182934,0.014112051,2
5378876.282,7838.898409,620891.6052,3393.181635,131.3270668,192.5714634,81.86877426,57.97296822,44.660373,0.013913693,2
5429685.734,7803.397464,624489.4759,3385.426506,186.2884145,192.5714634,109.173854,57.16544419,109.4004622,0.013904294,2
5220470.106,7362.117916,603652.8056,3387.119743,200.0849869,192.5714634,119.1479168,58.03299517,135.7597011,0.013898955,2
5195135.506,7145.973094,602551.8843,3539.783562,119.6390555,180.5641393,95.58676526,60.2871516,164.2424035,0.014197578,2
5046238.162,6976.232321,588713.2252,3578.826814,150.4892273,182.33524,110.2727289,59.31780215,231.5373728,0.014270305,2
4834081.521,6871.15017,566014.2825,3494.253803,197.6615273,198.2984445,100.5896838,60.71024486,148.1221227,0.01411507,2
5249926.452,7329.39175,610895.5965,3392.913852,170.6556571,198.2984445,88.7955582,59.79644948,83.19188831,0.013969719,2
5719814.566,8087.159485,662358.2038,3831.690055,164.9087934,197.4504743,121.4075754,61.73806522,71.66026917,0.014805286,2
5744840.211,7916.132543,667951.5048,3981.789064,251.4154254,192.4175851,120.617665,61.54013409,80.75319407,0.015046747,2
5579702.887,7598.568639,647649.4106,3776.427561,138.0262396,191.8095355,99.45554446,59.75174331,68.11888157,0.014626623,2
5357555.552,7110.914004,622967.3693,3598.295906,194.7881367,185.5970634,81.49910396,57.9848906,151.7757804,0.014337924,2
5740492.563,7332.341836,659631.2923,3473.444607,285.5568734,186.3699428,63.5967014,54.28869916,153.3282063,0.014113047,2
5532952.25,7346.542101,639339.2322,3527.022324,128.092495,194.6996373,85.21871464,58.29941261,83.64940574,0.014222425,2
5472552.572,7404.464646,633721.2113,3452.188604,147.8105747,195.051252,85.53835926,56.97151996,102.0417207,0.014024824,2
5682367.946,7511.088194,654521.0782,3608.175156,129.4002073,195.051252,89.56567748,58.77685962,93.50667662,0.014330269,2
5820394.629,7536.76358,671154.9218,3531.84932,156.991799,188.3918632,75.80772254,57.10737738,217.735615,0.014184739,2
4284519.54,5537.91676,490370.7745,2440.963926,97.28472659,184.2270856,73.1939791,45.11934557,157.1046311,0.011813913,2
1996092.687,3060.348076,233811.9298,1291.173859,35.70860116,180.1135254,42.96592767,31.84472559,43.76583846,0.00856133,2
5236.578017,69.77066075,1840.633502,248.9112154,5.062908102,23.88281243,7.129017678,10.52542734,10.19747709,0.003126082,2
5310.233834,63.96882725,1864.501014,204.4783062,5.037856702,21.868199,5.693370445,12.96528214,19.41487126,0.002931381,2
6172.491796,63.28556541,2107.493207,255.9463076,3.967406103,22.27110086,8.407262435,14.72466756,21.53249841,0.003287187,2
7915.999376,59.85523573,2491.764307,292.7170127,5.846943403,22.60076043,6.734841219,16.68143918,17.04870507,0.003521573,2
8414.542722,66.04467378,2598.48243,305.235508,5.951603297,22.85717779,7.871801065,14.89407921,9.264186615,0.003541153,2
8309.461282,68.86704809,2557.232511,273.8286877,4.055730949,22.96700629,9.948855404,9.683897326,19.3373443,0.003317548,2
6928.855508,72.18723843,2267.348384,255.5569878,5.495243713,22.30758236,9.017009175,10.91218446,22.21396867,0.003201193,2
6601.499925,66.22203586,2191.829242,208.3322569,5.201480589,21.9046805,6.868123187,11.12928417,18.24166968,0.002944402,2
6247.312179,65.28661557,2113.530455,229.5262404,4.319439317,22.67393271,3.509394591,12.79851563,8.145290048,0.003136725,2
6280.213647,60.26535705,2127.29226,307.9853395,3.189201146,22.45417121,4.284994593,14.26814561,14.35320807,0.003669255,2
5986.488718,63.03242311,2047.044775,335.9598056,3.455676078,23.66298129,5.962622612,11.1873289,17.46346464,0.003776845,2
6582.043958,59.53043541,2189.10325,406.1744162,4.168175483,21.94144114,4.773585328,14.52817489,13.71593027,0.004172717,2
6797.680306,57.55701556,2222.391264,272.6493401,4.976226975,21.83147307,4.118709932,13.2377238,9.047844234,0.003462658,2
6969.837991,60.21909083,2273.314555,253.3743635,3.84948434,20.58604221,4.18236573,7.360737323,6.675517884,0.003250751,2
6609.928067,60.45454633,2182.254424,360.0017221,4.1781945,21.09884214,5.662492954,6.021105635,8.881321229,0.0036645,2
6574.380897,60.19897836,2208.211119,568.0957694,3.198285173,21.24536136,4.526798216,8.754395735,8.862111302,0.004737003,2
6559.695012,63.40288172,2192.16148,587.4745809,3.795185727,25.86083979,6.54513801,9.456531506,11.44451364,0.004946206,2
6596.826214,63.05963521,2184.191235,316.7010349,4.367568788,25.42131693,8.513024942,9.213265956,12.18726783,0.003664717,2
